source_url,glove_class,pool_type,modifier_kind,modifier_name,tier,min_item_level,tags,stat_text,stat_template
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Carapaced,2,46,armour,+(128-159) to Armour,+# to Armour
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Cerulean,5,33,mana,+(55-64) to maximum Mana,+# to maximum Mana
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Chalybeous,1,60,mana,+(105-124) to maximum Mana,+# to maximum Mana
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Chilled,8,8,"attack, cold, damage, elemental",Adds (3-4) to (5-8) Cold damage to Attacks,Adds # to # Cold damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Cobalt,8,6,mana,+(15-24) to maximum Mana,+# to maximum Mana
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Consistent,5,36,attack,+(124-167) to Accuracy Rating,+# to Accuracy Rating
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Crackling,6,33,"attack, damage, elemental, lightning",Adds 1 to (23-27) Lightning damage to Attacks,Adds # to # Lightning damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Cremating,1,75,"attack, damage, elemental, fire",Adds (25-29) to (37-45) Fire damage to Attacks,Adds # to # Fire damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Crocodile's,1,78,"armour, life",(39-42)% increased Armour | +(42-49) to maximum Life,#% increased Armour | +# to maximum Life
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Deliberate,6,26,attack,+(85-123) to Accuracy Rating,+# to Accuracy Rating
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Discharging,2,65,"attack, damage, elemental, lightning",Adds (1-3) to (48-59) Lightning damage to Attacks,Adds # to # Lightning damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Electrocuting,1,75,"attack, damage, elemental, lightning",Adds (1-4) to (60-71) Lightning damage to Attacks,Adds # to # Lightning damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Encased,1,54,armour,+(160-190) to Armour,+# to Armour
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Entombing,1,75,"attack, cold, damage, elemental",Adds (21-24) to (32-37) Cold damage to Attacks,Adds # to # Cold damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Flaming,5,46,"attack, damage, elemental, fire",Adds (12-13) to (18-20) Fire damage to Attacks,Adds # to # Fire damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Flaring,1,75,"attack, damage, physical",Adds (12-19) to (22-32) Physical Damage to Attacks,Adds # to # Physical Damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Focused,7,18,attack,+(61-84) to Accuracy Rating,+# to Accuracy Rating
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Fortified,4,25,armour,+(78-98) to Armour,+# to Armour
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Freezing,5,46,"attack, cold, damage, elemental",Adds (9-10) to (15-17) Cold damage to Attacks,Adds # to # Cold damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Frigid,6,33,"attack, cold, damage, elemental",Adds (7-8) to (12-14) Cold damage to Attacks,Adds # to # Cold damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Frosted,9,1,"attack, cold, damage, elemental",Adds 1 to (2-3) Cold damage to Attacks,Adds # to # Cold damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Frozen,4,54,"attack, cold, damage, elemental",Adds (11-13) to (18-21) Cold damage to Attacks,Adds # to # Cold damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Gentian,2,54,mana,+(90-104) to maximum Mana,+# to maximum Mana
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Girded,2,60,armour,(80-91)% increased Armour,#% increased Armour
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Glaciated,3,60,"attack, cold, damage, elemental",Adds (14-15) to (22-24) Cold damage to Attacks,Adds # to # Cold damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Gleaming,5,46,"attack, damage, physical",Adds (5-7) to (9-13) Physical Damage to Attacks,Adds # to # Physical Damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Glinting,9,1,"attack, damage, physical",Adds (1-2) to 3 Physical Damage to Attacks,Adds # to # Physical Damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Hale,9,1,life,+(10-19) to maximum Life,+# to maximum Life
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Healthy,8,6,life,+(20-29) to maximum Life,+# to maximum Life
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Heated,9,1,"attack, damage, elemental, fire",Adds (1-2) to 3 Fire damage to Attacks,Adds # to # Fire damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Honed,6,33,"attack, damage, physical",Adds (4-6) to (8-11) Physical Damage to Attacks,Adds # to # Physical Damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Humming,9,1,"attack, damage, elemental, lightning",Adds 1 to (4-6) Lightning damage to Attacks,Adds # to # Lightning damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Hunter's,3,58,attack,+(237-346) to Accuracy Rating,+# to Accuracy Rating
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Icy,7,16,"attack, cold, damage, elemental",Adds (5-6) to (9-11) Cold damage to Attacks,Adds # to # Cold damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Impregnable,1,65,armour,(92-100)% increased Armour,#% increased Armour
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Incinerating,3,60,"attack, damage, elemental, fire",Adds (13-19) to (27-32) Fire damage to Attacks,Adds # to # Fire damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Lacquered,7,1,armour,+(16-27) to Armour,+# to Armour
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Layered,6,16,armour,(27-42)% increased Armour,#% increased Armour
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Lobster's,5,16,"armour, life",(14-20)% increased Armour | +(11-19) to maximum Life,#% increased Armour | +# to maximum Life
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Lobstered,5,35,armour,(43-55)% increased Armour,#% increased Armour
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Nautilus',3,46,"armour, life",(27-32)% increased Armour | +(26-32) to maximum Life,#% increased Armour | +# to maximum Life
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Octopus',2,60,"armour, life",(33-38)% increased Armour | +(33-41) to maximum Life,#% increased Armour | +# to maximum Life
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Opalescent,3,46,mana,+(80-89) to maximum Mana,+# to maximum Mana
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Oyster's,6,8,"armour, life",(6-13)% increased Armour | +(7-10) to maximum Life,#% increased Armour | +# to maximum Life
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Plated,3,33,armour,+(99-127) to Armour,+# to Armour
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Polar,2,65,"attack, cold, damage, elemental",Adds (16-20) to (25-31) Cold damage to Attacks,Adds # to # Cold damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Polished,7,16,"attack, damage, physical",Adds (2-4) to (5-8) Physical Damage to Attacks,Adds # to # Physical Damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Precise,9,1,attack,+(11-32) to Accuracy Rating,+# to Accuracy Rating
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Ranger's,2,67,attack,+(347-450) to Accuracy Rating,+# to Accuracy Rating
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Razor-sharp,3,60,"attack, damage, physical",Adds (7-11) to (14-20) Physical Damage to Attacks,Adds # to # Physical Damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Reinforced,7,2,armour,(15-26)% increased Armour,#% increased Armour
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Reliable,8,11,attack,+(33-60) to Accuracy Rating,+# to Accuracy Rating
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Ribbed,5,16,armour,+(57-77) to Armour,+# to Armour
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Robust,4,38,life,+(70-84) to maximum Life,+# to maximum Life
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Rotund,3,46,life,+(85-99) to maximum Life,+# to maximum Life
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Sanguine,7,16,life,+(30-39) to maximum Life,+# to maximum Life
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Scorching,4,54,"attack, damage, elemental, fire",Adds (11-16) to (21-26) Fire damage to Attacks,Adds # to # Fire damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Shocking,3,60,"attack, damage, elemental, lightning",Adds (1-2) to (41-47) Lightning damage to Attacks,Adds # to # Lightning damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Smoking,7,16,"attack, damage, elemental, fire",Adds (6-8) to (10-13) Fire damage to Attacks,Adds # to # Fire damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Smouldering,8,8,"attack, damage, elemental, fire",Adds (3-5) to (6-9) Fire damage to Attacks,Adds # to # Fire damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Snapping,7,16,"attack, damage, elemental, lightning",Adds 1 to (16-22) Lightning damage to Attacks,Adds # to # Lightning damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Sparking,5,46,"attack, damage, elemental, lightning",Adds 1 to (28-32) Lightning damage to Attacks,Adds # to # Lightning damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Stalwart,6,24,life,+(40-59) to maximum Life,+# to maximum Life
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Steady,4,48,attack,+(168-236) to Accuracy Rating,+# to Accuracy Rating
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Stout,5,33,life,+(60-69) to maximum Life,+# to maximum Life
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Studded,6,8,armour,+(28-56) to Armour,+# to Armour
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Teal,6,25,mana,+(35-54) to maximum Mana,+# to maximum Mana
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Tempered,2,65,"attack, damage, physical",Adds (10-15) to (18-26) Physical Damage to Attacks,Adds # to # Physical Damage to Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Thickened,3,54,armour,(68-79)% increased Armour,#% increased Armour
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Urchin's,4,33,"armour, life",(21-26)% increased Armour | +(20-25) to maximum Life,#% increased Armour | +# to maximum Life
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,prefix,Virile,2,54,life,+(100-119) to maximum Life,+# to maximum Life
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Absorption,8,1,mana,Gain (2-3) Mana per enemy killed,Gain # Mana per enemy killed
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Anger,4,21,"critical, damage",(15-19)% increased Critical Damage Bonus,#% increased Critical Damage Bonus
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Archaeology,1,40,,(15-18)% increased Rarity of Items found,#% increased Rarity of Items found
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Assimilation,1,78,mana,Gain (36-45) Mana per enemy killed,Gain # Mana per enemy killed
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Bameth,1,81,"chaos, resistance",+(24-27)% to Chaos Resistance,+#% to Chaos Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Banishment,5,30,"chaos, resistance",+(8-11)% to Chaos Resistance,+#% to Chaos Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Combat,2,5,attack,+1 to Level of all Melee Skills,+# to Level of all Melee Skills
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Conquest,5,33,life,Gain (19-28) Life per enemy killed,Gain # Life per enemy killed
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Consumption,4,45,mana,Gain (15-20) Mana per enemy killed,Gain # Mana per enemy killed
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Covering,5,1,"armour, elemental",+(14-19)% of Armour also applies to Elemental Damage,+#% of Armour also applies to Elemental Damage
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Devouring,2,67,mana,Gain (28-35) Mana per enemy killed,Gain # Mana per enemy killed
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Dueling,1,41,attack,+2 to Level of all Melee Skills,+# to Level of all Melee Skills
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Ease,3,22,"attack, speed",(8-10)% increased Attack Speed,#% increased Attack Speed
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Enveloping,5,34,mana,Gain (10-14) Mana per enemy killed,Gain # Mana per enemy killed
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Ephij,1,82,"elemental, lightning, resistance",+(41-45)% to Lightning Resistance,+#% to Lightning Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Eviction,4,44,"chaos, resistance",+(12-15)% to Chaos Resistance,+#% to Chaos Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Exile,2,68,"chaos, resistance",+(20-23)% to Chaos Resistance,+#% to Chaos Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Expulsion,3,56,"chaos, resistance",+(16-19)% to Chaos Resistance,+#% to Chaos Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Ferocity,1,59,"critical, damage",(30-34)% increased Critical Damage Bonus,#% increased Critical Damage Bonus
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Furring,1,66,"armour, elemental",+(38-43)% of Armour also applies to Elemental Damage,+#% of Armour also applies to Elemental Damage
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Fury,2,45,"critical, damage",(25-29)% increased Critical Damage Bonus,#% increased Critical Damage Bonus
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Glory,2,66,life,Gain (54-68) Life per enemy killed,Gain # Life per enemy killed
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Haast,1,82,"cold, elemental, resistance",+(41-45)% to Cold Resistance,+#% to Cold Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Infusion,6,23,mana,Gain (6-9) Mana per enemy killed,Gain # Mana per enemy killed
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Ire,5,8,"critical, damage",(10-14)% increased Critical Damage Bonus,#% increased Critical Damage Bonus
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Legend,1,77,life,Gain (69-84) Life per enemy killed,Gain # Life per enemy killed
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Lining,3,36,"armour, elemental",+(26-31)% of Armour also applies to Elemental Damage,+#% of Armour also applies to Elemental Damage
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Magma,2,71,"elemental, fire, resistance",+(36-40)% to Fire Resistance,+#% to Fire Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Mastery,2,37,"attack, speed",(11-13)% increased Attack Speed,#% increased Attack Speed
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Nourishment,1,40,"attack, life",Gain 5 Life per Enemy Hit with Attacks,Gain # Life per Enemy Hit with Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Osmosis,7,12,mana,Gain (4-5) Mana per enemy killed,Gain # Mana per enemy killed
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Padding,2,48,"armour, elemental",+(32-37)% of Armour also applies to Elemental Damage,+#% of Armour also applies to Elemental Damage
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Plunder,3,3,,(6-10)% increased Rarity of Items found,#% increased Rarity of Items found
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Rage,3,31,"critical, damage",(20-24)% increased Critical Damage Bonus,#% increased Critical Damage Bonus
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Raiding,2,24,,(11-14)% increased Rarity of Items found,#% increased Rarity of Items found
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Regrowth,2,30,"attack, life",Gain 4 Life per Enemy Hit with Attacks,Gain # Life per Enemy Hit with Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Rejuvenation,4,8,"attack, life",Gain 2 Life per Enemy Hit with Attacks,Gain # Life per Enemy Hit with Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Renown,1,60,"attack, speed",(14-16)% increased Attack Speed,#% increased Attack Speed
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Restoration,3,20,"attack, life",Gain 3 Life per Enemy Hit with Attacks,Gain # Life per Enemy Hit with Attacks
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Sheathing,4,16,"armour, elemental",+(20-25)% of Armour also applies to Elemental Damage,+#% of Armour also applies to Elemental Damage
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Siphoning,3,56,mana,Gain (21-27) Mana per enemy killed,Gain # Mana per enemy killed
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Skill,4,1,"attack, speed",(5-7)% increased Attack Speed,#% increased Attack Speed
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Success,8,1,life,Gain (4-6) Life per enemy killed,Gain # Life per enemy killed
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Triumph,6,22,life,Gain (10-18) Life per enemy killed,Gain # Life per enemy killed
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Tzteosh,1,82,"elemental, fire, resistance",+(41-45)% to Fire Resistance,+#% to Fire Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Valour,3,55,life,Gain (41-53) Life per enemy killed,Gain # Life per enemy killed
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Vanquishing,4,44,life,Gain (29-40) Life per enemy killed,Gain # Life per enemy killed
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of Victory,7,11,life,Gain (7-9) Life per enemy killed,Gain # Life per enemy killed
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Apt,4,32,,20% reduced Attribute Requirements,#% reduced Attribute Requirements
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Arid,3,38,"attack, mana, physical",Leech (6-6.9)% of Physical Attack Damage as Mana,Leech #% of Physical Attack Damage as Mana
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Bear,6,22,attribute,+(13-16) to Strength,+# to Strength
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Brute,8,1,attribute,+(5-8) to Strength,+# to Strength
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Cloud,8,1,"elemental, lightning, resistance",+(6-10)% to Lightning Resistance,+#% to Lightning Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Desperate,1,65,"attack, mana, physical",Leech (8-8.9)% of Physical Attack Damage as Mana,Leech #% of Physical Attack Damage as Mana
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Drake,6,24,"elemental, fire, resistance",+(16-20)% to Fire Resistance,+#% to Fire Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Drought,2,54,"attack, mana, physical",Leech (7-7.9)% of Physical Attack Damage as Mana,Leech #% of Physical Attack Damage as Mana
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Falcon,6,33,attribute,+(17-20) to Dexterity,+# to Dexterity
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Fox,7,22,attribute,+(13-16) to Dexterity,+# to Dexterity
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Furnace,4,48,"elemental, fire, resistance",+(26-30)% to Fire Resistance,+#% to Fire Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Goliath,3,55,attribute,+(25-27) to Strength,+# to Strength
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Gorilla,4,44,attribute,+(21-24) to Strength,+# to Strength
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Ice,2,71,"cold, elemental, resistance",+(36-40)% to Cold Resistance,+#% to Cold Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Jaguar,3,66,attribute,+(28-30) to Dexterity,+# to Dexterity
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Kiln,5,36,"elemental, fire, resistance",+(21-25)% to Fire Resistance,+#% to Fire Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Lamprey,2,54,"attack, life, physical",Leech (8-8.9)% of Physical Attack Damage as Life,Leech #% of Physical Attack Damage as Life
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Leopard,4,55,attribute,+(25-27) to Dexterity,+# to Dexterity
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Leviathan,2,66,attribute,+(28-30) to Strength,+# to Strength
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Lightning,2,71,"elemental, lightning, resistance",+(36-40)% to Lightning Resistance,+#% to Lightning Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Lion,5,33,attribute,+(17-20) to Strength,+# to Strength
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Locust,4,21,"attack, life, physical",Leech (6-6.9)% of Physical Attack Damage as Life,Leech #% of Physical Attack Damage as Life
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Lost,6,16,"chaos, resistance",+(4-7)% to Chaos Resistance,+#% to Chaos Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Lynx,8,11,attribute,+(9-12) to Dexterity,+# to Dexterity
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Maelstrom,3,60,"elemental, lightning, resistance",+(31-35)% to Lightning Resistance,+#% to Lightning Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Mongoose,9,1,attribute,+(5-8) to Dexterity,+# to Dexterity
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Narwhal,6,26,"cold, elemental, resistance",+(16-20)% to Cold Resistance,+#% to Cold Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Panther,5,44,attribute,+(21-24) to Dexterity,+# to Dexterity
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Parched,4,21,"attack, mana, physical",Leech (5-5.9)% of Physical Attack Damage as Mana,Leech #% of Physical Attack Damage as Mana
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Penguin,7,14,"cold, elemental, resistance",+(11-15)% to Cold Resistance,+#% to Cold Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Phantom,2,74,attribute,+(31-33) to Dexterity,+# to Dexterity
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Polar Bear,3,60,"cold, elemental, resistance",+(31-35)% to Cold Resistance,+#% to Cold Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Proficient,1,60,,35% reduced Attribute Requirements,#% reduced Attribute Requirements
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Remora,3,38,"attack, life, physical",Leech (7-7.9)% of Physical Attack Damage as Life,Leech #% of Physical Attack Damage as Life
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Salamander,7,12,"elemental, fire, resistance",+(11-15)% to Fire Resistance,+#% to Fire Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Seal,8,1,"cold, elemental, resistance",+(6-10)% to Cold Resistance,+#% to Cold Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Skilled,2,52,,30% reduced Attribute Requirements,#% reduced Attribute Requirements
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Squall,7,13,"elemental, lightning, resistance",+(11-15)% to Lightning Resistance,+#% to Lightning Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Storm,6,25,"elemental, lightning, resistance",+(16-20)% to Lightning Resistance,+#% to Lightning Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Talented,3,40,,25% reduced Attribute Requirements,#% reduced Attribute Requirements
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Tempest,4,49,"elemental, lightning, resistance",+(26-30)% to Lightning Resistance,+#% to Lightning Resistance
https://poe2db.tw/us/Gloves_str#ModifiersCalc,str,explicit,suffix,of the Thunderhead,5,37,"elemental, lightning, resistance",+(21-25)% to Lightning Resistance,+#% to Lightning Resistance
